[0. 0.]
[4.81224836e-02 2.73890061e-05]
[0.04930021 0.00027389]
[0.05286078 0.00032867]
[0.052313   0.00032867]
[0.04751993 0.0007395 ]
[4.46714689e-02 8.21670182e-05]
[0.04346635 0.00052039]
[0.04535619 0.00043822]
[0.04447975 0.00010956]
[0.04138479 0.0002465 ]
[0.04091918 0.00032867]
[0.04031662 0.00010956]
[0.04280902 0.0002465 ]
[0.04152173 0.        ]
[0.03516748 0.00016433]
[0.02974446 0.00032867]
[0.02834762 0.00046561]
[0.02834762 0.00068473]
[0.0251705  0.00030128]
[0.02308893 0.00052039]
[0.01665252 0.00010956]
[0.01331106 0.00021911]
[0.01355756 0.00041084]
[0.01191422 0.00019172]
[0.00838104 0.00016433]
[0.00555997 0.00013695]
[7.94281176e-04 8.21670182e-05]
[8.76448194e-04 5.47780121e-05]
[0.00202679 0.00010956]
[0.00534086 0.00019172]
[0.00986004 0.00032867]
[0.01440662 0.00032867]
[0.01353017 0.00021911]
[0.01109255 0.00035606]
[0.01353017 0.00027389]
[0.01796719 0.00021911]
[0.0214182  0.00027389]
[0.02136342 0.00065734]
[2.27602640e-02 2.73890061e-05]
[0.02311632 0.00032867]
[0.02730684 0.00046561]
[0.03086741 0.00079428]
[0.03215469 0.00038345]
[0.03294897 0.0002465 ]
[0.03401715 0.00027389]
[0.03809811 0.00090384]
[0.0443428 0.0007395]
[0.04814987 0.00082167]
[0.04516447 0.00057517]
[0.04699953 0.00038345]
[0.04749254 0.00071211]
[0.04639698 0.00082167]
[0.04472625 0.0007395 ]
[0.04406891 0.00019172]
[0.039851   0.00090384]
[0.03733122 0.00090384]
[0.03514009 0.0002465 ]
[0.03398976 0.00030128]
[0.03021007 0.0007395 ]
[0.02777245 0.000493  ]
[0.02563611 0.00032867]
[0.02508833 0.00043822]
[0.02418449 0.00068473]
[0.01961053 0.00032867]
[1.74467969e-02 2.73890061e-05]
[0.01662513 0.00041084]
[0.01533784 0.00010956]
[0.01873408 0.00038345]
[1.91996932e-02 2.73890061e-05]
[2.12812577e-02 8.21670182e-05]
[0.02251376 0.00060256]
[2.62660568e-02 8.21670182e-05]
[0.03445537 0.00016433]
[0.03642738 0.00060256]
[0.03604393 0.000493  ]
[0.03697516 0.00038345]
[0.04223385 0.00027389]
[0.04579442 0.00071211]
[0.04825943 0.00054778]
[0.04924543 0.00082167]
[0.0493276  0.00068473]
[0.05209389 0.00093123]
[0.05647613 0.00038345]
[0.05650352 0.00035606]
[0.05516146 0.00054778]
[0.05472323 0.00082167]
[0.05940675 0.00101339]
[0.06521322 0.00046561]
[0.06885596 0.00087645]
[0.07279998 0.00104078]
[0.07537454 0.000493  ]
[0.07893512 0.00060256]
[0.08983594 0.00131467]
[0.09851825 0.00101339]
[0.10552984 0.00117773]
[0.11059681 0.00093123]
[0.11560899 0.00101339]
[0.12190847 0.00106817]
[0.12587987 0.00125989]
[0.13037167 0.000986  ]
[0.13360357 0.00136945]
[0.13516474 0.00145162]
[0.13735587 0.00106817]
[0.13746542 0.00123251]
[0.13620553 0.0007395 ]
[0.13456219 0.00128728]
[0.13209718 0.00156117]
[0.12768755 0.00109556]
[0.12982389 0.00125989]
[0.12623593 0.00161595]
[0.12062118 0.000986  ]
[0.11382871 0.00093123]
[0.11035031 0.00112295]
[0.11007642 0.00057517]
[0.10928213 0.00136945]
[0.10952864 0.00106817]
[0.10881652 0.00123251]
[0.11193887 0.00068473]
[0.117581   0.00117773]
[0.12297664 0.00120512]
[0.12193585 0.00082167]
[0.12330531 0.000986  ]
[0.12670154 0.00153378]
[0.13349402 0.00125989]
[0.13965654 0.00101339]
[0.14069732 0.00095862]
[0.13924571 0.00131467]
[0.14009477 0.00112295]
[0.14184766 0.0015064 ]
[0.14212155 0.00156117]
[0.14434006 0.00115034]
[0.14428528 0.00131467]
[0.14009477 0.00128728]
[0.13960176 0.00112295]
[0.13998521 0.00178029]
[0.13469913 0.00131467]
[0.13015256 0.00142423]
[0.12535948 0.00101339]
[0.12489387 0.00087645]
[0.12336008 0.00142423]
[0.11922434 0.00084906]
[0.1128427  0.00071211]
[0.11018597 0.00112295]
[0.10857002 0.00093123]
[0.10602284 0.00128728]
[0.10591329 0.00117773]
[0.10358522 0.00104078]
[0.10175016 0.00095862]
[0.10005204 0.00134206]
[0.10079154 0.00120512]
[0.09860042 0.00115034]
[0.09813481 0.00090384]
[0.09975076 0.000986  ]
[0.10024376 0.00136945]
[0.10122977 0.00071211]
[0.1023801  0.00076689]
[0.09698447 0.00068473]
[0.09550546 0.00052039]
[0.09254745 0.00101339]
[0.09232834 0.00095862]
[0.09120539 0.00065734]
[0.08906905 0.00076689]
[0.08750787 0.00057517]
[0.08438553 0.0007395 ]
[0.08742571 0.00082167]
[0.08956205 0.00093123]
[0.08800088 0.00041084]
[0.08717921 0.00117773]
[0.08293391 0.00060256]
[0.08274219 0.0007395 ]
[0.08509764 0.00052039]
[0.08671359 0.00016433]
[0.08737093 0.00060256]
[0.08427597 0.0002465 ]
[0.08572759 0.00087645]
[0.08600148 0.00071211]
[0.08608365 0.00084906]
[0.08276958 0.00054778]
[0.0832078  0.00071211]
[0.08140013 0.00115034]
[0.08405686 0.00095862]
[0.08627537 0.00087645]
[0.07693572 0.00041084]
[0.07112925 0.00062995]
[0.06811646 0.00134206]
[0.06598012 0.00062995]
[0.06042015 0.00016433]
[0.05302512 0.000493  ]
[0.04447975 0.000493  ]
[0.03678344 0.0002465 ]
[0.03346937 0.00016433]
[0.03229164 0.00013695]
[0.02952535 0.00038345]
[2.44309934e-02 5.47780121e-05]
[0.02032264 0.00082167]
[0.02155515 0.00041084]
[0.02114431 0.00032867]
[0.01933664 0.00010956]
[0.01574868 0.00019172]
[0.0149544  0.00071211]
[0.01353017 0.00043822]
[0.013941   0.00019172]
[0.0156939  0.00052039]
[0.01583085 0.00038345]
[0.01730985 0.00038345]
[0.02100737 0.00090384]
[0.02073348 0.00019172]
[0.0224316  0.00041084]
[0.02070609 0.00021911]
[0.0191723  0.00021911]
[0.01972008 0.000493  ]
[0.02002136 0.00013695]
[0.02158254 0.00016433]
[0.02059653 0.00054778]
[0.01922708 0.00054778]
[0.0176933  0.00021911]
[0.01824108 0.        ]
[0.01632385 0.00027389]
[1.33384459e-02 2.73890061e-05]
[0.0049848  0.00010956]
[0.0007395  0.00052039]
[9.03837200e-03 5.47780121e-05]
[7.97020076e-03 2.73890061e-05]
[0.01317411 0.00019172]
[2.15003698e-02 2.73890061e-05]
[0.02456794 0.00013695]
[0.02645778 0.00027389]
[0.02697817 0.00013695]
[0.02966229 0.00013695]
[0.03828983 0.00027389]
[0.04127523 0.00041084]
[0.04505491 0.00068473]
[0.04793076 0.00032867]
[0.05017666 0.00076689]
[0.05444934 0.000493  ]
[0.05746213 0.00027389]
[0.06118704 0.        ]
[6.27482129e-02 2.73890061e-05]
[0.06444633 0.00057517]
[0.0670209  0.00019172]
[0.06978719 0.00027389]
[0.07085536 0.00052039]
[0.07227959 0.00057517]
[0.07285476 0.000493  ]
[0.07562105 0.00019172]
[0.07890773 0.00041084]
[0.07827778 0.00016433]
[0.0764701  0.00131467]
[0.07710005 0.00035606]
[0.078716   0.00076689]
[0.08183835 0.000493  ]
[0.08268741 0.00052039]
[0.07964723 0.00043822]
[0.07890773 0.00057517]
[0.07641533 0.00076689]
[0.0804689  0.00027389]
[0.08170141 0.00057517]
[0.08129057 0.000493  ]
[0.08170141 0.00030128]
[0.08200268 0.00043822]
[0.0864397  0.00054778]
[0.08559064 0.00057517]
[8.57549780e-02 8.21670182e-05]
[0.08528936 0.00087645]
[0.08452247 0.00043822]
[0.0919175  0.00021911]
[0.0976692  0.00093123]
[0.10306483 0.00068473]
[0.10295527 0.00128728]
[0.10265399 0.00076689]
[0.10492728 0.00117773]
[0.10635151 0.00090384]
[0.10698146 0.00082167]
[0.10481773 0.00128728]
[0.10292788 0.00082167]
[0.09898387 0.00032867]
[0.10007943 0.000986  ]
[0.10216099 0.00104078]
[0.09925776 0.00038345]
[0.09873737 0.00068473]
[0.09953165 0.00043822]
[0.09632713 0.00095862]
[0.09523157 0.00079428]
[0.09427296 0.00104078]
[0.09208184 0.00071211]
[0.09249267 0.00068473]
[0.0934239  0.00101339]
[0.09438251 0.00082167]
[0.09353346 0.00019172]
[0.09325957 0.0007395 ]
[0.09060283 0.000493  ]
[0.08964422 0.00128728]
[0.09016461 0.00038345]
[0.09016461 0.00054778]
[0.0879461  0.00068473]
[0.08800088 0.00041084]
[0.09254745 0.00052039]
[0.09498507 0.00038345]
[0.09695708 0.00093123]
[0.09758703 0.00084906]
[0.09821698 0.00093123]
[0.10457123 0.00087645]
[0.10774835 0.00093123]
[0.1096108  0.00115034]
[0.11117198 0.00106817]
[0.10909041 0.0015064 ]
[0.11084331 0.00046561]
[0.11070636 0.00125989]
[0.10818657 0.00120512]
[0.10574895 0.00068473]
[0.10133932 0.00071211]
[0.10125716 0.00101339]
[0.10372217 0.00030128]
[0.10374955 0.00093123]
[0.10284572 0.0007395 ]
[0.10331133 0.00060256]
[0.10372217 0.00095862]
[0.10262661 0.00090384]
[0.10459861 0.00062995]
[0.10117499 0.00071211]
[0.09977815 0.00101339]
[0.10155843 0.00060256]
[0.10484512 0.        ]
[0.10544767 0.00065734]
[0.10958341 0.00052039]
[0.10903563 0.00057517]
[0.10744707 0.00084906]
[0.11032292 0.00060256]
[0.11243187 0.00052039]
[0.11292487 0.00095862]
[0.10950125 0.00109556]
[0.10952864 0.00095862]
[0.11128153 0.00057517]
[0.11303443 0.00062995]
[0.11377393 0.00120512]
[0.11248665 0.00062995]
[0.11388349 0.00082167]
[0.11878612 0.00106817]
[0.12220975 0.00087645]
[0.12352442 0.00087645]
[0.11949823 0.00139684]
[0.11599244 0.00057517]
[0.11344526 0.000493  ]
[0.11593766 0.00041084]
[0.11799184 0.00065734]
[0.11812878 0.00161595]
[0.1183479  0.00095862]
[0.11741667 0.00112295]
[0.11985429 0.00038345]
[0.11810139 0.00082167]
[0.11393827 0.00087645]
[0.1133631  0.00095862]
[0.11287009 0.00090384]
[0.11240448 0.00093123]
[0.11473255 0.00095862]
[0.11237709 0.00101339]
[0.11147325 0.00093123]
[0.11045986 0.00057517]
[0.10799485 0.00084906]
[0.10476295 0.00035606]
[0.10265399 0.00032867]
[0.09682014 0.00101339]
[0.09660102 0.00057517]
[0.09063022 0.00084906]
[0.08860343 0.00062995]
[0.08487853 0.00084906]
[0.07866123 0.00082167]
[0.06929419 0.00032867]
[0.06589795 0.00032867]
[0.06444633 0.00062995]
[0.05814686 0.00057517]
[0.05034099 0.00043822]
[0.04198735 0.00068473]
[0.03856372 0.00038345]
[0.03546876 0.00035606]
[0.03094958 0.00043822]
[0.02385582 0.00052039]
[1.47352853e-02 5.47780121e-05]
[0.00835365 0.00013695]
[0.00687464 0.0002465 ]
[2.21850949e-03 8.21670182e-05]
[0.00569691 0.        ]
[0.01281805 0.00027389]
[0.01254416 0.000493  ]
[1.78302429e-02 2.73890061e-05]
[2.17194818e-02 8.21670182e-05]
[3.11412999e-02 8.21670182e-05]
[0.0381255  0.00038345]
[0.04286379 0.0002465 ]
[0.04823204 0.00019172]
[0.05461368 0.00060256]
[0.06066665 0.00052039]
[0.06269343 0.0007395 ]
[0.0709923 0.000493 ]
[0.07460765 0.00054778]
[0.07444332 0.00076689]
[0.07767522 0.00032867]
[0.07898989 0.00043822]
[0.08482375 0.00068473]
[0.0866862  0.00095862]
[8.73983183e-02 8.21670182e-05]
[0.08712443 0.0007395 ]
[0.08611104 0.00076689]
[0.08660404 0.00120512]
[0.08405686 0.00123251]
[0.08391991 0.00043822]
[0.08389253 0.00062995]
[0.08915121 0.00090384]
[0.09402646 0.00062995]
[0.09602586 0.00115034]
[0.09794309 0.000986  ]
[0.09786092 0.00057517]
[0.10309222 0.00060256]
[0.10810441 0.00123251]
[0.11024075 0.00101339]
[0.11251404 0.00109556]
[0.11845745 0.00117773]
[0.12278491 0.00095862]
[0.1275506 0.0015064]
[0.13546602 0.00120512]
[0.13762976 0.00112295]
[0.14056038 0.00136945]
[0.14472351 0.00104078]
[0.15099559 0.00161595]
[0.16101997 0.00128728]
[0.16353976 0.00161595]
[0.16682644 0.00167073]
[0.16770288 0.00101339]
[0.17331763 0.00087645]
[0.17783682 0.00183506]
[0.17989099 0.00191723]
[0.18032922 0.00164334]
[0.17769987 0.00125989]
[0.17969927 0.00117773]
[0.18238339 0.00183506]
[0.17926104 0.00128728]
[0.18000055 0.00169812]
[0.1793706  0.00156117]
[0.17334502 0.00112295]
[0.17455014 0.00134206]
[0.17224946 0.00178029]
[0.16507354 0.00145162]
[0.1611843  0.00090384]
[0.16562132 0.00134206]
[0.16329325 0.00093123]
[0.15981485 0.0015064 ]
[0.16022569 0.00136945]
[0.15433705 0.00101339]
[0.154967   0.00136945]
[0.15970529 0.00139684]
[0.16282764 0.00139684]
[0.16373148 0.00180767]
[0.16080085 0.00134206]
[0.16436143 0.00095862]
[0.16704555 0.00139684]
[0.17112651 0.00191723]
[0.17296157 0.00161595]
[0.16630604 0.00120512]
[0.16899017 0.00158856]
[0.17953493 0.00167073]
[0.17268768 0.00145162]
[0.17266029 0.00164334]
[0.17756293 0.00156117]
[0.17060612 0.00167073]
[0.17033223 0.00134206]
[0.17797376 0.0017529 ]
[0.17452275 0.00169812]
[0.17222207 0.00136945]
[0.17397497 0.00147901]
[0.17274246 0.00123251]
[0.17654953 0.0017529 ]
[0.17865849 0.00167073]
[0.1733998  0.00112295]
[0.17334502 0.00139684]
[0.17641259 0.0015064 ]
[0.17531703 0.00123251]
[0.17320807 0.0017529 ]
[0.17605653 0.00153378]
[0.1718934  0.00169812]
[0.17323546 0.00156117]
[0.17602914 0.00172551]
[0.17518008 0.00208156]
[0.17205774 0.00125989]
[0.16929145 0.00167073]
[0.16874367 0.0015064 ]
[0.16622388 0.0015064 ]
[0.16227986 0.00156117]
[0.1599518  0.00115034]
[0.15808934 0.00180767]
[0.16060913 0.00147901]
[0.16507354 0.00134206]
[0.16707294 0.00180767]
[0.1621703  0.00090384]
[0.16529265 0.00134206]
[0.16526526 0.00104078]
[0.16351237 0.00125989]
[0.17181123 0.00128728]
[0.17014051 0.000986  ]
[0.16846978 0.00123251]
[0.16893539 0.00169812]
[0.1743858  0.00112295]
[0.17435841 0.00164334]
[0.17682342 0.00180767]
[0.18063049 0.0015064 ]
[0.17802854 0.00191723]
[0.18197256 0.00125989]
[0.18451973 0.00117773]
[0.18657391 0.00125989]
[0.18564268 0.00093123]
[0.18712169 0.00169812]
[0.18986059 0.00131467]
[0.19314727 0.00125989]
[0.19498233 0.00210895]
[0.19309249 0.00120512]
[0.18881981 0.00180767]
[0.1870943  0.00145162]
[0.18498535 0.00104078]
[0.17989099 0.00131467]
[0.1816165  0.00139684]
[0.17698776 0.00153378]
[0.1761387  0.00188984]
[0.17361891 0.00156117]
[0.17000356 0.00101339]
[0.16994878 0.00134206]
[0.16734683 0.00197201]
[0.16477226 0.00093123]
[0.1656761 0.0015064]
[0.16907233 0.00161595]
[0.1656761  0.00161595]
[0.16482704 0.00147901]
[0.16668949 0.00125989]
[0.16449837 0.00164334]
[0.17156473 0.00180767]
[0.17581003 0.00183506]
[0.17693298 0.00131467]
[0.18082222 0.00142423]
[0.18375284 0.00139684]
[0.18550574 0.00145162]
[0.1890937  0.00164334]
[0.19248993 0.00180767]
[0.19254471 0.00153378]
[0.19673523 0.00188984]
[0.19952891 0.0019994 ]
[0.20325381 0.00156117]
[0.20024102 0.00123251]
[0.2015557  0.00139684]
[0.20492454 0.00164334]
[0.20396593 0.00167073]
[0.20708827 0.00188984]
[0.20363726 0.00183506]
[0.20287037 0.00216373]
[0.2015557  0.00167073]
[0.19977541 0.00142423]
[0.20092575 0.00125989]
[0.19966585 0.00125989]
[0.1975569  0.00145162]
[0.19952891 0.00139684]
[0.20166525 0.00188984]
[0.20467804 0.00172551]
[0.20585577 0.00115034]
[0.20697872 0.00156117]
[0.20930678 0.00191723]
[0.20897812 0.00191723]
[0.20966284 0.00139684]
[0.20823861 0.00139684]
[0.20665005 0.00128728]
[0.2035277  0.00156117]
[0.20240475 0.00164334]
[0.20048752 0.00158856]
[0.19917285 0.00164334]
[0.19692695 0.00164334]
[0.19112048 0.00153378]
[0.18739558 0.00136945]
[0.18772425 0.00169812]
[0.18755991 0.00136945]
[0.17860371 0.00117773]
[0.17789159 0.0015064 ]
[0.17789159 0.0015064 ]
[0.17676865 0.00131467]
[0.17476925 0.0015064 ]
[0.1733998 0.0015064]
[0.16759333 0.00128728]
[0.16469009 0.00178029]
[0.16512832 0.00128728]
[0.16742899 0.00112295]
[0.16477226 0.000986  ]
[0.16501876 0.00112295]
[0.16315631 0.00128728]
[0.16047219 0.00062995]
[0.16159514 0.00131467]
[0.15633645 0.00087645]
[0.15348799 0.00087645]
[0.15439183 0.00156117]
[0.15192682 0.00123251]
[0.15280326 0.00134206]
[0.15028348 0.00112295]
[0.14918792 0.00106817]
[0.14790063 0.00131467]
[0.14675029 0.00071211]
[0.14907836 0.0015064 ]
[0.14809236 0.00079428]
[0.14669552 0.00131467]
[0.14529868 0.00106817]
[0.14510695 0.00147901]
[0.14477829 0.00093123]
[0.14387445 0.00052039]
[0.13968393 0.00147901]
[0.13694503 0.00136945]
[0.1345348  0.00115034]
[0.13510997 0.00123251]
[0.13157679 0.00109556]
[0.12333269 0.00095862]
[0.12053902 0.00095862]
[0.11582811 0.00106817]
[0.11404782 0.00109556]
[0.10999425 0.00082167]
[0.1038865  0.00123251]
[0.09860042 0.00087645]
[0.09575197 0.00093123]
[0.09509463 0.00065734]
[0.09325957 0.00079428]
[0.08854866 0.00095862]
[0.08233135 0.00065734]
[0.08131796 0.00145162]
[0.07956506 0.0007395 ]
[0.07934595 0.00041084]
[0.07288215 0.00035606]
[0.06157049 0.00060256]
[0.05488757 0.00038345]
[0.04713648 0.0002465 ]
[0.04404152 0.00027389]
[0.03883761 0.        ]
[0.03051135 0.00010956]
[0.02884062 0.00046561]
[2.59373887e-02 8.21670182e-05]
[0.02240421 0.000493  ]
[0.01489962 0.00010956]
[0.00728548 0.        ]
[4.13573991e-03 8.21670182e-05]
[0.00013695 0.00046561]
[0.00350579 0.00021911]
[0.00482047 0.00054778]
[0.00854537 0.00010956]
[0.01273589 0.00013695]
[0.01662513 0.00035606]
[0.0149544  0.00043822]
[0.01772069 0.00030128]
[0.01889841 0.00043822]
[0.01766591 0.00013695]
[0.02054175 0.00027389]
[0.02202076 0.00027389]
[2.30889321e-02 2.73890061e-05]
[0.02495138 0.00035606]
[0.02881323 0.00010956]
[0.03270247 0.00027389]
[0.03190819 0.00013695]
[0.03445537 0.000493  ]
[0.03779683 0.00027389]
[4.40689107e-02 2.73890061e-05]
[0.04554792 0.00057517]
[0.04563008 0.00027389]
[0.04606831 0.00016433]
[0.05220345 0.00016433]
[0.05800991 0.00032867]
[0.06184438 0.00071211]
[0.06225521 0.00079428]
[0.06285777 0.00106817]
[0.07088275 0.000493  ]
[0.07619621 0.00054778]
[0.07619621 0.00043822]
[0.07438854 0.00038345]
[0.0732382  0.00027389]
[0.07203309 0.00043822]
[0.07447071 0.00057517]
[0.07756567 0.000493  ]
[0.07994851 0.00101339]
[0.08159185 0.00035606]
[0.08005806 0.00046561]
[0.07893512 0.00082167]
[0.07564843 0.000493  ]
[0.0764701  0.00054778]
[0.07515543 0.00054778]
[0.07110186 0.00093123]
[0.07342993 0.00057517]
[0.07608666 0.00021911]
[0.08068801 0.00071211]
[0.08405686 0.00079428]
[0.08904166 0.00106817]
[0.09221878 0.0007395 ]
[0.10076415 0.00084906]
[0.10301005 0.00117773]
[0.10741968 0.00125989]
[0.10821396 0.00123251]
[0.10640629 0.00101339]
[0.10870697 0.00134206]
[0.11276054 0.00068473]
[0.11374654 0.00117773]
[0.11443127 0.00093123]
[0.11451343 0.0007395 ]
[0.11604722 0.00084906]
[0.12360658 0.00134206]
[0.1248117  0.00095862]
[0.1223193  0.00082167]
[0.12396264 0.00142423]
[0.12955    0.00131467]
[0.13305579 0.00131467]
[0.13642464 0.00128728]
[0.13993043 0.00101339]
[0.14620251 0.00125989]
[0.14990003 0.00112295]
[0.15896579 0.00082167]
[0.16400537 0.00131467]
[0.16455315 0.00136945]
[0.16825066 0.00161595]
[0.16981184 0.00147901]
[0.17652214 0.00106817]
[0.17945277 0.00186245]
[0.1791241  0.00142423]
[0.18115089 0.00131467]
[0.18298595 0.00167073]
[0.18928542 0.00161595]
[0.19166826 0.0017529 ]
[0.19276382 0.00164334]
[0.19405111 0.00178029]
[0.19596834 0.00145162]
[0.19785818 0.00093123]
[0.20046014 0.00188984]
[0.20407548 0.00238284]
[0.20114486 0.00158856]
[0.20360987 0.00219112]
[0.20615705 0.00178029]
[0.21015584 0.00112295]
[0.21423681 0.00197201]
[0.2137438  0.00125989]
[0.2139903  0.00161595]
[0.21426419 0.00183506]
[0.21916683 0.00180767]
[0.22231656 0.00210895]
[0.22308345 0.00161595]
[0.21987894 0.00213634]
[0.22245351 0.00186245]
[0.22368601 0.00172551]
[0.2254663  0.00191723]
[0.22387774 0.00241023]
[0.22527457 0.0019994 ]
[0.22946509 0.00202679]
[0.23266961 0.00210895]
[0.23381994 0.00183506]
[0.23286133 0.00191723]
[0.23042371 0.00183506]
[0.2316836  0.00145162]
[0.23286133 0.00208156]
[0.2306976  0.00210895]
[0.23088932 0.00125989]
[0.22689053 0.00180767]
[0.2252198  0.00221851]
[0.2232204  0.00257457]
[0.22201528 0.00241023]
[0.22111145 0.00167073]
[0.21815343 0.00183506]
[0.21675659 0.00169812]
[0.21327819 0.0015064 ]
[0.21292213 0.00191723]
[0.20695133 0.00197201]
[0.20262387 0.00164334]
[0.19917285 0.00186245]
[0.19676262 0.00142423]
[0.19569445 0.00188984]
[0.18903892 0.00131467]
[0.18191778 0.00153378]
[0.17950755 0.00158856]
[0.17219468 0.00117773]
[0.167922   0.00128728]
[0.16630604 0.00202679]
[0.15636384 0.00123251]
[0.15200898 0.00180767]
[0.14392923 0.00167073]
[0.1407521  0.00057517]
[0.13582208 0.00112295]
[0.12749582 0.0015064 ]
[0.12346964 0.00147901]
[0.11843006 0.000986  ]
[0.12001862 0.00104078]
[0.11963518 0.00153378]
[0.1218263  0.00087645]
[0.11530772 0.00104078]
[0.1183479  0.00090384]
[0.11845745 0.00128728]
[0.11673194 0.00082167]
[0.11670455 0.00090384]
[0.11182931 0.00062995]
[0.11311659 0.00082167]
[0.11254143 0.00084906]
[0.11596505 0.00120512]
[0.1128427 0.000986 ]
[0.10766618 0.00057517]
[0.10848785 0.00101339]
[0.10783052 0.00057517]
[0.10594068 0.00038345]
[0.10059982 0.0007395 ]
[0.09654625 0.00079428]
[0.09213662 0.000493  ]
[0.09060283 0.00104078]
[0.09095889 0.00112295]
[0.09309523 0.00062995]
[0.09178056 0.00057517]
[0.09041111 0.00079428]
[0.09008244 0.00079428]
[0.08748049 0.000493  ]
[0.08501547 0.00038345]
[0.07931856 0.00087645]
[0.07217003 0.00145162]
[0.07101969 0.00052039]
[0.06682917 0.00043822]
[0.06118704 0.00104078]
[0.05951631 0.00035606]
[0.05664046 0.00027389]
[0.05625702 0.00027389]
[0.05935198 0.00062995]
[0.0632686 0.000493 ]
[0.05998192 0.00087645]
[0.05822903 0.00071211]
[0.05658569 0.00032867]
[0.05535318 0.00079428]
[0.05650352 0.00062995]
[0.05666785 0.00079428]
[0.05398373 0.0007395 ]
[0.04842376 0.00087645]
[0.04842376 0.00065734]
[0.04809509 0.000493  ]
[0.04541097 0.00065734]
[0.0391115 0.000493 ]
[0.03590699 0.00035606]
[0.0368656  0.00010956]
[0.03796116 0.00032867]
[0.04089179 0.00062995]
[0.039851   0.00062995]
[0.03664649 0.00010956]
[0.03201775 0.0002465 ]
[0.03037441 0.00035606]
[0.03322286 0.0002465 ]
[3.13056339e-02 2.73890061e-05]
[0.02875846 0.00032867]
[0.02807373 0.00019172]
[0.02966229 0.00030128]
[0.03081263 0.00030128]
[2.77998411e-02 8.21670182e-05]
[0.02645778 0.00016433]
[0.02308893 0.00013695]
[2.40201583e-02 2.73890061e-05]
[0.02306154 0.        ]
[0.02358193 0.00019172]
[0.02256854 0.00032867]
[0.01972008 0.00027389]
[2.27602640e-02 2.73890061e-05]
[0.02829284 0.00013695]
[0.03415409 0.00046561]
[3.27572512e-02 5.47780121e-05]
[0.03251075 0.00046561]
[0.03894717 0.00032867]
[0.03894717 0.00027389]
[0.04048095 0.00038345]
[0.038372   0.00046561]
[0.03571526 0.000493  ]
[0.03620827 0.00027389]
[0.0366191  0.00019172]
[0.037879   0.00013695]
[0.03262031 0.0007395 ]
[0.03021007 0.00041084]
[0.03201775 0.00052039]
[0.03407192 0.00065734]
[0.03642738 0.00016433]
[0.03503054 0.00079428]
[0.03182603 0.00016433]
[0.03327764 0.00052039]
[0.03675605 0.        ]
[0.04190518 0.00109556]
[0.04313768 0.00057517]
[0.04426063 0.00065734]
[0.04628742 0.00054778]
[0.04995755 0.00038345]
[0.05184739 0.00046561]
[0.05458629 0.00035606]
[0.0548054  0.00090384]
[0.05702391 0.00038345]
[0.06315905 0.00016433]
[0.06811646 0.00079428]
[0.06923941 0.00054778]
[0.07616883 0.0007395 ]
[0.078223   0.00087645]
[0.0829613  0.00101339]
[0.08679576 0.00112295]
[0.08961683 0.00038345]
[0.09394429 0.00147901]
[0.09687491 0.00101339]
[0.0986552  0.00032867]
[0.10342089 0.00093123]
[0.10550245 0.00060256]
[0.10353044 0.000986  ]
[0.10372217 0.00095862]
[0.10500945 0.00076689]
[0.10952864 0.00090384]
[0.11122675 0.00106817]
[0.11221276 0.00095862]
[0.11593766 0.00041084]
[0.1150886  0.00054778]
[0.11462299 0.00095862]
[0.1125962  0.00112295]
[0.10659801 0.00071211]
[0.10544767 0.000986  ]
[0.1011476  0.00123251]
[0.09638191 0.00041084]
[0.09397168 0.00090384]
[0.09202706 0.00038345]
[0.08602887 0.00068473]
[0.078223   0.00104078]
[0.07515543 0.00054778]
[0.07438854 0.00082167]
[0.06598012 0.00068473]
[0.05666785 0.00057517]
[0.0495741  0.00060256]
[0.04324724 0.00101339]
[0.03987839 0.00010956]
[0.03385281 0.00104078]
[0.02234943 0.00043822]
[0.01733724 0.0002465 ]
[0.01709074 0.00038345]
[0.01237983 0.00010956]
[1.03804333e-02 8.21670182e-05]
[0.00744981 0.00021911]
[0.00178029 0.00030128]
[0.00030128 0.00052039]
[0.00525869 0.00032867]
[8.87403796e-03 5.47780121e-05]
[0.01090082 0.00010956]
[0.01432445 0.00030128]
[0.01763852 0.00010956]
[0.02462272 0.00062995]
[0.03133302 0.000493  ]
[0.03760511 0.00062995]
[0.04146696 0.00032867]
[0.04557531 0.000493  ]
[0.05379201 0.00087645]
[0.06222782 0.00076689]
[0.06828079 0.00057517]
[0.07364904 0.00068473]
[0.07753828 0.00084906]
[0.07961984 0.00079428]
[0.08309824 0.00115034]
[0.08085235 0.000986  ]
[0.07983895 0.00041084]
[0.08150968 0.00104078]
[0.08156446 0.000986  ]
[0.08460464 0.00134206]
[0.08737093 0.00054778]
[0.09199967 0.0007395 ]
[0.09679275 0.00060256]
[0.09999726 0.00095862]
[0.10057243 0.00093123]
[0.10481773 0.00052039]
[0.10407822 0.000986  ]
[0.10446167 0.00104078]
[0.10383172 0.00079428]
[0.10079154 0.00142423]
[0.10054504 0.00101339]
[0.10183232 0.00147901]
[0.10120238 0.00035606]
[0.10079154 0.00054778]
[0.10062721 0.00120512]
[0.09186273 0.00104078]
[0.08293391 0.000986  ]
[0.07386815 0.00052039]
[0.06921202 0.00062995]
[0.06661006 0.00071211]
[0.06337816 0.000493  ]
[0.05650352 0.00084906]
